VegID,EmissionType,CommonName,GenusGroup,Family,GrowthForm,Type,References,Comment,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6
Acer grandidentatum,Acer,bigtooth maple,Acer,Sapindaceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer grandidentatum var. grandidentatum,Acer,bigtooth maple,Acer,Sapindaceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer heptalobum,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer leucoderme,Acer,chalk maple,Acer,Sapindaceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer macrophyllum,Acer,bigleaf maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer mandshurica,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer mono,Acer,Painted maple,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer monspessulanum,Acer,,Acer,Aceraceae,Unknown,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer negundo,Acer,boxelder,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer nigrum,Acer,black maple,Acer,Sapindaceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer oblongum,Acer,Himalayan maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer palmatum,Acer,Japanese maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer paxii,Acer,,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer pensylvanicum,Acer,striped maple,Acer,Sapindaceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer platanoides,Acer,Norway maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer pseudoplatanus,Acer,sycamore maple,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer pseudo-sieboldiamum,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer rubrum,Acer,red maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer saccharinum,Acer,silver maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer saccharum,Acer,sugar maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer speciosa,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer spicatum,Acer,mountain maple,Acer,Sapindaceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer tegmentosum,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer triflorum,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer ukurunduense,Acer,,Acer,Aceraceae,Btr,species,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acer x freemanii,Acer,Freeman maple,Acer,Aceraceae,Btr,species,,Previously included in Aceraceae family,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aceraceae,Acer,,Aceraceae,Aceraceae,Btr,family,,,0.1,0.02,0.3,0.1,0.05,0.3,0.05,0.05,0.001,0.001,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achillea,NoData,,Achillea,Asteraceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achillea asiatica,NoData,,Achillea,Asteraceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achillea ptarmicoides,NoData,,Achillea,Asteraceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achnatherum,NoData,,Achnatherum,Poaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achnatherum sibiricum,NoData,,Achnatherum,Poaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achnatherum splendens,NoData,,Achnatherum,Poaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achras,NoData,,Achras,Sapotaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Achras zapota,NoData,,Achras,Sapotaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acleisanthes,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acmena,NoData,,Acmena,Myrtaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acmena smithii,NoData,,Acmena,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acmispon,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aconitum,NoData,,Aconitum,Ranunculaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aconitum kusnezoffii,NoData,,Aconitum,Ranunculaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acourtia,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acrocarpus,CLMPFT4,subfamily Caesalpinioideae,Acrocarpus,Fabaceae,Btr,genus,,,8,0.02,0.3,0.3,0.1,0.16,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acrocomia,NoData,,Acrocomia,Arecaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acrocomia vinifera,NoData,coyol palm,Acrocomia,Arecaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Actinella,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Actinomeris,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Actinostrobus,NoData,,Actinostrobus,Cupressaceae,Ntr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Actinostrobus pyramidalis,NoData,cypress-pine,Actinostrobus,Cupressaceae,Ntr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Acuan,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adansonia,NoData,,Adansonia,Bombacaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adansonia digitata,NoData,baobab,Adansonia,Bombacaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenanthera,NoData,,Adenanthera,Fabaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenanthera pavonina,NoData,red beadtree,Adenanthera,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenium,NoData,,Adenium,Apocynaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenium multiflorum,NoData,,Adenium,Apocynaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenocarpus,NoData,,Adenocarpus,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenocarpus decorticans,NoData,,Adenocarpus,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenophora,NoData,,Adenopho,Campanulaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenophora crispata,NoData,,Adenopho,Campanulaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenophora gmelinni,NoData,,Adenopho,Campanulaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenophora paniculata,NoData,,Adenopho,Campanulaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenophora stenanthina,NoData,,Adenopho,Campanulaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenostoma,NoData,,Adenostoma,Rosaceae,Shrub,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenostoma fasciculatum,NoData,chamise,Adenostoma,Rosaceae,Shrub,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adenostoma sparsifolium,NoData,redshank,Adenostoma,Rosaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adhatoda,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adiantum,NoData,,Adiantum,Pteridaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adiantum capillus-veneris,NoData,common maidenhair,Adiantum,Pteridaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adiantum trapeziform,NoData,,Adiantum,Pteridaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Adolphia,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aegiceras,NoData,,Aegiceras,Primulaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aegiceras corniculatum,NoData,,Aegiceras,Primulaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aeschynomene,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aesculus,Aesculus,buckeye,Aesculus,Hippocastanaceae,Btr,genus,,,0.2,0.02,0.2,0.2,0.1,0.4,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aesculus californica,Aesculus,California buckeye,Aesculus,Hippocastanaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.4,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aesculus flava,Aesculus,yellow buckeye,Aesculus,Hippocastanaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.4,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aesculus glabra,Aesculus,Ohio buckeye,Aesculus,Hippocastanaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.4,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aesculus hippocastanum,Aesculus,horse chestnut,Aesculus,Hippocastanaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.4,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aesculus x carnea,Aesculus,red horse-chestnut,Aesculus,Hippocastanaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.4,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aframomum,Afrocarpus,,Aframomum,Zingiberaceae,Unknown,genus,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Aframomum giganteum,Afrocarpus,,Aframomum,Zingiberaceae,Unknown,species,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrocarpus,Afrocarpus,yellowwood,Afrocarpus,Podocarpaceae,Ntr,genus,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrocarpus falcatus,Afrocarpus,yellowwood,Afrocarpus,Podocarpaceae,Ntr,species,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrocarpus gracilior,Afrocarpus,East African yellowwood,Afrocarpus,Podocarpaceae,Ntr,species,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrocarpus henkelii,Afrocarpus,,Afrocarpus,Podocarpaceae,Ntr,species,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrocarpus macrophyllus,Afrocarpus,,Afrocarpus,Podocarpaceae,Ntr,species,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrocarpus nagi,Afrocarpus,,Afrocarpus,Podocarpaceae,Ntr,species,,,0.05,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrormosia,NoData,,Afrormosia,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrormosia laxiflora,NoData,,Afrormosia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrostyrax,NoData,,Afrostyrax,Huaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afrostyrax lepidophyllus,NoData,,Afrostyrax,Huaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afzelia,NoData,,Afzelia,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afzelia quanzensis,NoData,pod mahogany,Afzelia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Afzelia xylocarpa,NoData,,Afzelia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agalinis,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agaloma,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agathis,NoData,,Agathis,Araucariaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agathis robusta,NoData,Queensland kauri,Agathis,Araucariaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agavaceae,NoData,,Agavaceae,Agavaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agave,NoData,,Agave,Agavaceae,Shrub,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agave americana,NoData,American century plant,Agave,Agavaceae,Shrub,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agelaea,NoData,,Agelaea,Connaraceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agelaea dewevrei,NoData,,Agelaea,Connaraceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ageratina,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agonis,NoData,,Agonis,Myrtaceae,Shrub,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Agonis flexuosa,NoData,,Agonis,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
